"DataSet","Year","Pop_Name","CU_Name","SpnForAbd_Total","SpnForTrend_Total","SpnForTrend_Wild","SpnForAbd_Wild","Recruits_Total","Recruits_Wild","Pop_ID","CU_ID","DU_ID"
"Ck_SBC",2000,"BLUE RIVER","North Thompson_SP_1.3",235,235,235,235,NA,NA,46801,"CK-18","DU16"
"Ck_SBC",2001,"BLUE RIVER","North Thompson_SP_1.3",88,88,88,88,NA,NA,46801,"CK-18","DU16"
"Ck_SBC",2002,"BLUE RIVER","North Thompson_SP_1.3",480,480,480,480,NA,NA,46801,"CK-18","DU16"
"Ck_SBC",2003,"BLUE RIVER","North Thompson_SP_1.3",329,329,329,329,NA,NA,46801,"CK-18","DU16"
"Ck_SBC",2004,"BLUE RIVER","North Thompson_SP_1.3",152,152,152,152,NA,NA,46801,"CK-18","DU16"
"Ck_SBC",2005,"BLUE RIVER","North Thompson_SP_1.3",116.512605042017,116.512605042017,116.512605042017,116.512605042017,NA,NA,46801,"CK-18","DU16"
"Ck_SBC",2006,"BLUE RIVER","North Thompson_SP_1.3",212,212,212,212,NA,NA,46801,"CK-18","DU16"
"Ck_SBC",2007,"BLUE RIVER","North Thompson_SP_1.3",117,117,117,117,NA,NA,46801,"CK-18","DU16"
"Ck_SBC",2008,"BLUE RIVER","North Thompson_SP_1.3",141,141,141,141,NA,NA,46801,"CK-18","DU16"
"Ck_SBC",2009,"BLUE RIVER","North Thompson_SP_1.3",63,63,63,63,NA,NA,46801,"CK-18","DU16"
"Ck_SBC",2010,"BLUE RIVER","North Thompson_SP_1.3",152,152,152,152,NA,NA,46801,"CK-18","DU16"
"Ck_SBC",2011,"BLUE RIVER","North Thompson_SP_1.3",228,228,228,228,NA,NA,46801,"CK-18","DU16"
"Ck_SBC",2012,"BLUE RIVER","North Thompson_SP_1.3",105,105,105,105,NA,NA,46801,"CK-18","DU16"
"Ck_SBC",2013,"BLUE RIVER","North Thompson_SP_1.3",142,142,142,142,NA,NA,46801,"CK-18","DU16"
"Ck_SBC",2014,"BLUE RIVER","North Thompson_SP_1.3",80,80,80,80,NA,NA,46801,"CK-18","DU16"
"Ck_SBC",2015,"BLUE RIVER","North Thompson_SP_1.3",35.755190965275,35.755190965275,35.755190965275,35.755190965275,NA,NA,46801,"CK-18","DU16"
"Ck_SBC",2016,"BLUE RIVER","North Thompson_SP_1.3",166,166,166,166,NA,NA,46801,"CK-18","DU16"
"Ck_SBC",2017,"BLUE RIVER","North Thompson_SP_1.3",72,72,72,72,NA,NA,46801,"CK-18","DU16"
"Ck_SBC",2018,"BLUE RIVER","North Thompson_SP_1.3",5.54821928771509,5.54821928771509,5.54821928771509,5.54821928771509,NA,NA,46801,"CK-18","DU16"
"Ck_SBC",1995,"CHILCOTIN RIVER-UPPER","Middle Fraser River_SP_1.3",289,289,228.9169,228.9169,NA,NA,46841,"CK-10","DU9"
"Ck_SBC",1996,"CHILCOTIN RIVER-UPPER","Middle Fraser River_SP_1.3",732,732,579.8172,579.8172,NA,NA,46841,"CK-10","DU9"
"Ck_SBC",1997,"CHILCOTIN RIVER-UPPER","Middle Fraser River_SP_1.3",358,358,283.5718,283.5718,NA,NA,46841,"CK-10","DU9"
"Ck_SBC",1998,"CHILCOTIN RIVER-UPPER","Middle Fraser River_SP_1.3",589,589,466.5469,466.5469,NA,NA,46841,"CK-10","DU9"
"Ck_SBC",1999,"CHILCOTIN RIVER-UPPER","Middle Fraser River_SP_1.3",277,277,219.4117,219.4117,NA,NA,46841,"CK-10","DU9"
"Ck_SBC",2000,"CHILCOTIN RIVER-UPPER","Middle Fraser River_SP_1.3",229,229,181.3909,181.3909,NA,NA,46841,"CK-10","DU9"
"Ck_SBC",2001,"CHILCOTIN RIVER-UPPER","Middle Fraser River_SP_1.3",243,243,192.4803,192.4803,NA,NA,46841,"CK-10","DU9"
"Ck_SBC",2002,"CHILCOTIN RIVER-UPPER","Middle Fraser River_SP_1.3",520,520,411.892,411.892,NA,NA,46841,"CK-10","DU9"
"Ck_SBC",2003,"CHILCOTIN RIVER-UPPER","Middle Fraser River_SP_1.3",686,686,543.3806,543.3806,NA,NA,46841,"CK-10","DU9"
"Ck_SBC",2004,"CHILCOTIN RIVER-UPPER","Middle Fraser River_SP_1.3",222,222,175.8462,175.8462,NA,NA,46841,"CK-10","DU9"
"Ck_SBC",2005,"CHILCOTIN RIVER-UPPER","Middle Fraser River_SP_1.3",97,97,76.8337,76.8337,NA,NA,46841,"CK-10","DU9"
"Ck_SBC",2006,"CHILCOTIN RIVER-UPPER","Middle Fraser River_SP_1.3",159,159,125.9439,125.9439,NA,NA,46841,"CK-10","DU9"
"Ck_SBC",2007,"CHILCOTIN RIVER-UPPER","Middle Fraser River_SP_1.3",91,91,72.0811,72.0811,NA,NA,46841,"CK-10","DU9"
"Ck_SBC",2008,"CHILCOTIN RIVER-UPPER","Middle Fraser River_SP_1.3",2019,2019,1599.2499,1599.2499,NA,NA,46841,"CK-10","DU9"
"Ck_SBC",2009,"CHILCOTIN RIVER-UPPER","Middle Fraser River_SP_1.3",243,243,192.4803,192.4803,NA,NA,46841,"CK-10","DU9"
"Ck_SBC",2010,"CHILCOTIN RIVER-UPPER","Middle Fraser River_SP_1.3",1695,1695,1342.6095,1342.6095,NA,NA,46841,"CK-10","DU9"
"Ck_SBC",2011,"CHILCOTIN RIVER-UPPER","Middle Fraser River_SP_1.3",754,754,597.2434,597.2434,NA,NA,46841,"CK-10","DU9"
"Ck_SBC",2012,"CHILCOTIN RIVER-UPPER","Middle Fraser River_SP_1.3",82,82,64.9522,64.9522,NA,NA,46841,"CK-10","DU9"
"Ck_SBC",2013,"CHILCOTIN RIVER-UPPER","Middle Fraser River_SP_1.3",223,223,176.6383,176.6383,NA,NA,46841,"CK-10","DU9"
"Ck_SBC",2014,"CHILCOTIN RIVER-UPPER","Middle Fraser River_SP_1.3",392,392,310.5032,310.5032,NA,NA,46841,"CK-10","DU9"
"Ck_SBC",2015,"CHILCOTIN RIVER-UPPER","Middle Fraser River_SP_1.3",215,215,170.3015,170.3015,NA,NA,46841,"CK-10","DU9"
"Ck_SBC",2016,"CHILCOTIN RIVER-UPPER","Middle Fraser River_SP_1.3",115,115,91.0915,91.0915,NA,NA,46841,"CK-10","DU9"
"Ck_SBC",2017,"CHILCOTIN RIVER-UPPER","Middle Fraser River_SP_1.3",94,94,74.4574,74.4574,NA,NA,46841,"CK-10","DU9"
"Ck_SBC",2018,"CHILCOTIN RIVER-UPPER","Middle Fraser River_SP_1.3",63,63,49.9023,49.9023,NA,NA,46841,"CK-10","DU9"
"Ck_SBC",1995,"CHILCOTIN RIVER-LOWER","Middle Fraser River_SP_1.3",NA,NA,NA,NA,NA,NA,46842,"CK-10","DU9"
"Ck_SBC",1996,"CHILCOTIN RIVER-LOWER","Middle Fraser River_SP_1.3",NA,NA,NA,NA,NA,NA,46842,"CK-10","DU9"
"Ck_SBC",1997,"CHILCOTIN RIVER-LOWER","Middle Fraser River_SP_1.3",NA,NA,NA,NA,NA,NA,46842,"CK-10","DU9"
"Ck_SBC",1998,"CHILCOTIN RIVER-LOWER","Middle Fraser River_SP_1.3",1460,1460,1460,1460,NA,NA,46842,"CK-10","DU9"
"Ck_SBC",1999,"CHILCOTIN RIVER-LOWER","Middle Fraser River_SP_1.3",2896,2896,2896,2896,NA,NA,46842,"CK-10","DU9"
"Ck_SBC",2000,"CHILCOTIN RIVER-LOWER","Middle Fraser River_SP_1.3",2971,2971,2971,2971,NA,NA,46842,"CK-10","DU9"
"Ck_SBC",2001,"CHILCOTIN RIVER-LOWER","Middle Fraser River_SP_1.3",1574,1574,1574,1574,NA,NA,46842,"CK-10","DU9"
"Ck_SBC",2002,"CHILCOTIN RIVER-LOWER","Middle Fraser River_SP_1.3",2092,2092,2092,2092,NA,NA,46842,"CK-10","DU9"
"Ck_SBC",2003,"CHILCOTIN RIVER-LOWER","Middle Fraser River_SP_1.3",3467,3467,3467,3467,NA,NA,46842,"CK-10","DU9"
"Ck_SBC",2004,"CHILCOTIN RIVER-LOWER","Middle Fraser River_SP_1.3",1065,1065,1065,1065,NA,NA,46842,"CK-10","DU9"
"Ck_SBC",2005,"CHILCOTIN RIVER-LOWER","Middle Fraser River_SP_1.3",1412,1412,1412,1412,NA,NA,46842,"CK-10","DU9"
"Ck_SBC",2006,"CHILCOTIN RIVER-LOWER","Middle Fraser River_SP_1.3",1027,1027,1027,1027,NA,NA,46842,"CK-10","DU9"
"Ck_SBC",2007,"CHILCOTIN RIVER-LOWER","Middle Fraser River_SP_1.3",361,361,361,361,NA,NA,46842,"CK-10","DU9"
"Ck_SBC",2008,"CHILCOTIN RIVER-LOWER","Middle Fraser River_SP_1.3",2018,2018,2018,2018,NA,NA,46842,"CK-10","DU9"
"Ck_SBC",2009,"CHILCOTIN RIVER-LOWER","Middle Fraser River_SP_1.3",986,986,986,986,NA,NA,46842,"CK-10","DU9"
"Ck_SBC",2010,"CHILCOTIN RIVER-LOWER","Middle Fraser River_SP_1.3",1695,1695,1695,1695,NA,NA,46842,"CK-10","DU9"
"Ck_SBC",2011,"CHILCOTIN RIVER-LOWER","Middle Fraser River_SP_1.3",754,754,754,754,NA,NA,46842,"CK-10","DU9"
"Ck_SBC",2012,"CHILCOTIN RIVER-LOWER","Middle Fraser River_SP_1.3",802,802,802,802,NA,NA,46842,"CK-10","DU9"
"Ck_SBC",2013,"CHILCOTIN RIVER-LOWER","Middle Fraser River_SP_1.3",811,811,811,811,NA,NA,46842,"CK-10","DU9"
"Ck_SBC",2014,"CHILCOTIN RIVER-LOWER","Middle Fraser River_SP_1.3",5774,5774,5774,5774,NA,NA,46842,"CK-10","DU9"
"Ck_SBC",2015,"CHILCOTIN RIVER-LOWER","Middle Fraser River_SP_1.3",2649,2649,2649,2649,NA,NA,46842,"CK-10","DU9"
"Ck_SBC",2016,"CHILCOTIN RIVER-LOWER","Middle Fraser River_SP_1.3",961,961,961,961,NA,NA,46842,"CK-10","DU9"
"Ck_SBC",2017,"CHILCOTIN RIVER-LOWER","Middle Fraser River_SP_1.3",403,403,403,403,NA,NA,46842,"CK-10","DU9"
"Ck_SBC",2018,"CHILCOTIN RIVER-LOWER","Middle Fraser River_SP_1.3",765,765,765,765,NA,NA,46842,"CK-10","DU9"
"Ck_SBC",1999,"CHILKO RIVER","Middle Fraser River_SU_1.3",9566,9566,8512.57082222222,8512.57082222222,NA,NA,46851,"CK-11","DU10"
"Ck_SBC",2000,"CHILKO RIVER","Middle Fraser River_SU_1.3",9823,9823,8741.26941111111,8741.26941111111,NA,NA,46851,"CK-11","DU10"
"Ck_SBC",2001,"CHILKO RIVER","Middle Fraser River_SU_1.3",11575,11575,10300.3352777778,10300.3352777778,NA,NA,46851,"CK-11","DU10"
"Ck_SBC",2002,"CHILKO RIVER","Middle Fraser River_SU_1.3",11713,11713,10423.1384111111,10423.1384111111,NA,NA,46851,"CK-11","DU10"
"Ck_SBC",2003,"CHILKO RIVER","Middle Fraser River_SU_1.3",22379,22379,19914.5747888889,19914.5747888889,NA,NA,46851,"CK-11","DU10"
"Ck_SBC",2004,"CHILKO RIVER","Middle Fraser River_SU_1.3",17028,17028,15152.8388,15152.8388,NA,NA,46851,"CK-11","DU10"
"Ck_SBC",2005,"CHILKO RIVER","Middle Fraser River_SU_1.3",8283,8283,7370.85763333333,7370.85763333333,NA,NA,46851,"CK-11","DU10"
"Ck_SBC",2006,"CHILKO RIVER","Middle Fraser River_SU_1.3",5732,5732,5100.77942222222,5100.77942222222,NA,NA,46851,"CK-11","DU10"
"Ck_SBC",2007,"CHILKO RIVER","Middle Fraser River_SU_1.3",4859,4859,4323.91612222222,4323.91612222222,NA,NA,46851,"CK-11","DU10"
"Ck_SBC",2008,"CHILKO RIVER","Middle Fraser River_SU_1.3",5716,5716,5086.54137777777,5086.54137777777,NA,NA,46851,"CK-11","DU10"
"Ck_SBC",2009,"CHILKO RIVER","Middle Fraser River_SU_1.3",9335,9335,8307.00905555555,8307.00905555555,NA,NA,46851,"CK-11","DU10"
"Ck_SBC",2010,"CHILKO RIVER","Middle Fraser River_SU_1.3",7490,7490,6665.18455555555,6665.18455555555,NA,NA,46851,"CK-11","DU10"
"Ck_SBC",2011,"CHILKO RIVER","Middle Fraser River_SU_1.3",8396,8396,7471.41382222222,7471.41382222222,NA,NA,46851,"CK-11","DU10"
"Ck_SBC",2012,"CHILKO RIVER","Middle Fraser River_SU_1.3",4255,4255,3786.42994444444,3786.42994444444,NA,NA,46851,"CK-11","DU10"
"Ck_SBC",2013,"CHILKO RIVER","Middle Fraser River_SU_1.3",4200,4200,3737.48666666666,3737.48666666666,NA,NA,46851,"CK-11","DU10"
"Ck_SBC",2014,"CHILKO RIVER","Middle Fraser River_SU_1.3",13336,13336,11867.4100444444,11867.4100444444,NA,NA,46851,"CK-11","DU10"
"Ck_SBC",2015,"CHILKO RIVER","Middle Fraser River_SU_1.3",10985,10985,9775.30738888888,9775.30738888888,NA,NA,46851,"CK-11","DU10"
"Ck_SBC",2016,"CHILKO RIVER","Middle Fraser River_SU_1.3",4174,4174,3714.34984444444,3714.34984444444,NA,NA,46851,"CK-11","DU10"
"Ck_SBC",2017,"CHILKO RIVER","Middle Fraser River_SU_1.3",3679,3679,3273.86034444444,3273.86034444444,NA,NA,46851,"CK-11","DU10"
"Ck_SBC",2018,"CHILKO RIVER","Middle Fraser River_SU_1.3",2246,2246,1998.66548888889,1998.66548888889,NA,NA,46851,"CK-11","DU10"
"Ck_SBC",1975,"ELKIN CREEK","Middle Fraser River_SU_1.3",NA,NA,NA,NA,NA,NA,46871,"CK-11","DU10"
"Ck_SBC",1976,"ELKIN CREEK","Middle Fraser River_SU_1.3",NA,NA,NA,NA,NA,NA,46871,"CK-11","DU10"
"Ck_SBC",1977,"ELKIN CREEK","Middle Fraser River_SU_1.3",NA,NA,NA,NA,NA,NA,46871,"CK-11","DU10"
"Ck_SBC",1978,"ELKIN CREEK","Middle Fraser River_SU_1.3",NA,NA,NA,NA,NA,NA,46871,"CK-11","DU10"
"Ck_SBC",1979,"ELKIN CREEK","Middle Fraser River_SU_1.3",NA,NA,NA,NA,NA,NA,46871,"CK-11","DU10"
"Ck_SBC",1980,"ELKIN CREEK","Middle Fraser River_SU_1.3",NA,NA,NA,NA,NA,NA,46871,"CK-11","DU10"
"Ck_SBC",1981,"ELKIN CREEK","Middle Fraser River_SU_1.3",NA,NA,NA,NA,NA,NA,46871,"CK-11","DU10"
"Ck_SBC",1984,"ELKIN CREEK","Middle Fraser River_SU_1.3",NA,NA,NA,NA,NA,NA,46871,"CK-11","DU10"
"Ck_SBC",1985,"ELKIN CREEK","Middle Fraser River_SU_1.3",NA,NA,NA,NA,NA,NA,46871,"CK-11","DU10"
"Ck_SBC",1986,"ELKIN CREEK","Middle Fraser River_SU_1.3",NA,NA,NA,NA,NA,NA,46871,"CK-11","DU10"
"Ck_SBC",1987,"ELKIN CREEK","Middle Fraser River_SU_1.3",NA,NA,NA,NA,NA,NA,46871,"CK-11","DU10"
"Ck_SBC",1988,"ELKIN CREEK","Middle Fraser River_SU_1.3",NA,NA,NA,NA,NA,NA,46871,"CK-11","DU10"
"Ck_SBC",1989,"ELKIN CREEK","Middle Fraser River_SU_1.3",NA,NA,NA,NA,NA,NA,46871,"CK-11","DU10"
"Ck_SBC",1990,"ELKIN CREEK","Middle Fraser River_SU_1.3",NA,NA,NA,NA,NA,NA,46871,"CK-11","DU10"
"Ck_SBC",1991,"ELKIN CREEK","Middle Fraser River_SU_1.3",NA,NA,NA,NA,NA,NA,46871,"CK-11","DU10"
"Ck_SBC",1992,"ELKIN CREEK","Middle Fraser River_SU_1.3",NA,NA,NA,NA,NA,NA,46871,"CK-11","DU10"
"Ck_SBC",1993,"ELKIN CREEK","Middle Fraser River_SU_1.3",NA,NA,NA,NA,NA,NA,46871,"CK-11","DU10"
"Ck_SBC",1994,"ELKIN CREEK","Middle Fraser River_SU_1.3",NA,NA,NA,NA,NA,NA,46871,"CK-11","DU10"
"Ck_SBC",1995,"ELKIN CREEK","Middle Fraser River_SU_1.3",NA,NA,NA,NA,NA,NA,46871,"CK-11","DU10"
"Ck_SBC",1996,"ELKIN CREEK","Middle Fraser River_SU_1.3",NA,NA,NA,NA,NA,NA,46871,"CK-11","DU10"
"Ck_SBC",1997,"ELKIN CREEK","Middle Fraser River_SU_1.3",NA,NA,NA,NA,NA,NA,46871,"CK-11","DU10"
"Ck_SBC",1998,"ELKIN CREEK","Middle Fraser River_SU_1.3",NA,NA,NA,NA,NA,NA,46871,"CK-11","DU10"
"Ck_SBC",1999,"ELKIN CREEK","Middle Fraser River_SU_1.3",NA,NA,NA,NA,NA,NA,46871,"CK-11","DU10"
"Ck_SBC",2000,"ELKIN CREEK","Middle Fraser River_SU_1.3",NA,NA,NA,NA,NA,NA,46871,"CK-11","DU10"
"Ck_SBC",2001,"ELKIN CREEK","Middle Fraser River_SU_1.3",NA,NA,NA,NA,NA,NA,46871,"CK-11","DU10"
"Ck_SBC",2002,"ELKIN CREEK","Middle Fraser River_SU_1.3",NA,NA,NA,NA,NA,NA,46871,"CK-11","DU10"
"Ck_SBC",2003,"ELKIN CREEK","Middle Fraser River_SU_1.3",NA,NA,NA,NA,NA,NA,46871,"CK-11","DU10"
"Ck_SBC",2010,"ELKIN CREEK","Middle Fraser River_SU_1.3",NA,NA,NA,NA,NA,NA,46871,"CK-11","DU10"
"Ck_SBC",2015,"ELKIN CREEK","Middle Fraser River_SU_1.3",NA,NA,NA,NA,NA,NA,46871,"CK-11","DU10"
"Ck_SBC",2016,"ELKIN CREEK","Middle Fraser River_SU_1.3",NA,NA,NA,NA,NA,NA,46871,"CK-11","DU10"
"Ck_SBC",2017,"ELKIN CREEK","Middle Fraser River_SU_1.3",NA,NA,NA,NA,NA,NA,46871,"CK-11","DU10"
"Ck_SBC",2018,"ELKIN CREEK","Middle Fraser River_SU_1.3",NA,NA,NA,NA,NA,NA,46871,"CK-11","DU10"
"Ck_SBC",1999,"QUESNEL RIVER","Middle Fraser River_SU_1.3",1770,1770,1608.65466666667,1608.65466666667,NA,NA,46881,"CK-11","DU10"
"Ck_SBC",2000,"QUESNEL RIVER","Middle Fraser River_SU_1.3",1778,1778,1615.92542222222,1615.92542222222,NA,NA,46881,"CK-11","DU10"
"Ck_SBC",2001,"QUESNEL RIVER","Middle Fraser River_SU_1.3",2418,2418,2197.58586666667,2197.58586666667,NA,NA,46881,"CK-11","DU10"
"Ck_SBC",2002,"QUESNEL RIVER","Middle Fraser River_SU_1.3",5514,5514,5011.36826666666,5011.36826666666,NA,NA,46881,"CK-11","DU10"
"Ck_SBC",2003,"QUESNEL RIVER","Middle Fraser River_SU_1.3",5265,5265,4785.066,4785.066,NA,NA,46881,"CK-11","DU10"
"Ck_SBC",2004,"QUESNEL RIVER","Middle Fraser River_SU_1.3",2945,2945,2676.54688888889,2676.54688888889,NA,NA,46881,"CK-11","DU10"
"Ck_SBC",2005,"QUESNEL RIVER","Middle Fraser River_SU_1.3",3173,3173,2883.76342222222,2883.76342222222,NA,NA,46881,"CK-11","DU10"
"Ck_SBC",2006,"QUESNEL RIVER","Middle Fraser River_SU_1.3",2665,2665,2422.07044444444,2422.07044444444,NA,NA,46881,"CK-11","DU10"
"Ck_SBC",2007,"QUESNEL RIVER","Middle Fraser River_SU_1.3",1773,1773,1611.3812,1611.3812,NA,NA,46881,"CK-11","DU10"
"Ck_SBC",2008,"QUESNEL RIVER","Middle Fraser River_SU_1.3",1383,1383,1256.93186666667,1256.93186666667,NA,NA,46881,"CK-11","DU10"
"Ck_SBC",2009,"QUESNEL RIVER","Middle Fraser River_SU_1.3",1875,1875,1704.08333333333,1704.08333333333,NA,NA,46881,"CK-11","DU10"
"Ck_SBC",2010,"QUESNEL RIVER","Middle Fraser River_SU_1.3",2319,2319,2107.61026666667,2107.61026666667,NA,NA,46881,"CK-11","DU10"
"Ck_SBC",2011,"QUESNEL RIVER","Middle Fraser River_SU_1.3",1428,1428,1297.82986666667,1297.82986666667,NA,NA,46881,"CK-11","DU10"
"Ck_SBC",2012,"QUESNEL RIVER","Middle Fraser River_SU_1.3",1560,1560,1417.79733333333,1417.79733333333,NA,NA,46881,"CK-11","DU10"
"Ck_SBC",2013,"QUESNEL RIVER","Middle Fraser River_SU_1.3",2579,2579,2343.90982222222,2343.90982222222,NA,NA,46881,"CK-11","DU10"
"Ck_SBC",2014,"QUESNEL RIVER","Middle Fraser River_SU_1.3",1859,1859,1689.54182222222,1689.54182222222,NA,NA,46881,"CK-11","DU10"
"Ck_SBC",2015,"QUESNEL RIVER","Middle Fraser River_SU_1.3",3882,3882,3528.13413333333,3528.13413333333,NA,NA,46881,"CK-11","DU10"
"Ck_SBC",2016,"QUESNEL RIVER","Middle Fraser River_SU_1.3",1021,1021,927.930177777777,927.930177777777,NA,NA,46881,"CK-11","DU10"
"Ck_SBC",2017,"QUESNEL RIVER","Middle Fraser River_SU_1.3",502,502,456.239911111111,456.239911111111,NA,NA,46881,"CK-11","DU10"
"Ck_SBC",2018,"QUESNEL RIVER","Middle Fraser River_SU_1.3",508,508,461.692977777778,461.692977777778,NA,NA,46881,"CK-11","DU10"
"Ck_SBC",1999,"CARIBOO RIVER","Middle Fraser River_SU_1.3",364,364,364,364,NA,NA,46891,"CK-11","DU10"
"Ck_SBC",2000,"CARIBOO RIVER","Middle Fraser River_SU_1.3",382,382,382,382,NA,NA,46891,"CK-11","DU10"
"Ck_SBC",2001,"CARIBOO RIVER","Middle Fraser River_SU_1.3",503,503,503,503,NA,NA,46891,"CK-11","DU10"
"Ck_SBC",2002,"CARIBOO RIVER","Middle Fraser River_SU_1.3",1097,1097,1097,1097,NA,NA,46891,"CK-11","DU10"
"Ck_SBC",2003,"CARIBOO RIVER","Middle Fraser River_SU_1.3",2198,2198,2198,2198,NA,NA,46891,"CK-11","DU10"
"Ck_SBC",2004,"CARIBOO RIVER","Middle Fraser River_SU_1.3",289,289,289,289,NA,NA,46891,"CK-11","DU10"
"Ck_SBC",2005,"CARIBOO RIVER","Middle Fraser River_SU_1.3",526,526,526,526,NA,NA,46891,"CK-11","DU10"
"Ck_SBC",2006,"CARIBOO RIVER","Middle Fraser River_SU_1.3",949,949,949,949,NA,NA,46891,"CK-11","DU10"
"Ck_SBC",2007,"CARIBOO RIVER","Middle Fraser River_SU_1.3",546,546,546,546,NA,NA,46891,"CK-11","DU10"
"Ck_SBC",2008,"CARIBOO RIVER","Middle Fraser River_SU_1.3",449,449,449,449,NA,NA,46891,"CK-11","DU10"
"Ck_SBC",2009,"CARIBOO RIVER","Middle Fraser River_SU_1.3",877,877,877,877,NA,NA,46891,"CK-11","DU10"
"Ck_SBC",2010,"CARIBOO RIVER","Middle Fraser River_SU_1.3",852,852,852,852,NA,NA,46891,"CK-11","DU10"
"Ck_SBC",2011,"CARIBOO RIVER","Middle Fraser River_SU_1.3",408,408,408,408,NA,NA,46891,"CK-11","DU10"
"Ck_SBC",2012,"CARIBOO RIVER","Middle Fraser River_SU_1.3",238,238,238,238,NA,NA,46891,"CK-11","DU10"
"Ck_SBC",2013,"CARIBOO RIVER","Middle Fraser River_SU_1.3",537,537,537,537,NA,NA,46891,"CK-11","DU10"
"Ck_SBC",2014,"CARIBOO RIVER","Middle Fraser River_SU_1.3",242,242,242,242,NA,NA,46891,"CK-11","DU10"
"Ck_SBC",2015,"CARIBOO RIVER","Middle Fraser River_SU_1.3",518,518,518,518,NA,NA,46891,"CK-11","DU10"
"Ck_SBC",2016,"CARIBOO RIVER","Middle Fraser River_SU_1.3",145,145,145,145,NA,NA,46891,"CK-11","DU10"
"Ck_SBC",2017,"CARIBOO RIVER","Middle Fraser River_SU_1.3",138,138,138,138,NA,NA,46891,"CK-11","DU10"
"Ck_SBC",2018,"CARIBOO RIVER","Middle Fraser River_SU_1.3",214,214,214,214,NA,NA,46891,"CK-11","DU10"
"Ck_SBC",1986,"CARIBOO RIVER-UPPER","Middle Fraser River_SP_1.3",NA,NA,NA,NA,NA,NA,46892,"CK-10","DU9"
"Ck_SBC",1987,"CARIBOO RIVER-UPPER","Middle Fraser River_SP_1.3",NA,NA,NA,NA,NA,NA,46892,"CK-10","DU9"
"Ck_SBC",1988,"CARIBOO RIVER-UPPER","Middle Fraser River_SP_1.3",NA,NA,NA,NA,NA,NA,46892,"CK-10","DU9"
"Ck_SBC",1989,"CARIBOO RIVER-UPPER","Middle Fraser River_SP_1.3",NA,NA,NA,NA,NA,NA,46892,"CK-10","DU9"
"Ck_SBC",1991,"CARIBOO RIVER-UPPER","Middle Fraser River_SP_1.3",NA,NA,NA,NA,NA,NA,46892,"CK-10","DU9"
"Ck_SBC",1992,"CARIBOO RIVER-UPPER","Middle Fraser River_SP_1.3",NA,NA,NA,NA,NA,NA,46892,"CK-10","DU9"
"Ck_SBC",1993,"CARIBOO RIVER-UPPER","Middle Fraser River_SP_1.3",NA,NA,NA,NA,NA,NA,46892,"CK-10","DU9"
"Ck_SBC",1994,"CARIBOO RIVER-UPPER","Middle Fraser River_SP_1.3",NA,NA,NA,NA,NA,NA,46892,"CK-10","DU9"
"Ck_SBC",2001,"CARIBOO RIVER-UPPER","Middle Fraser River_SP_1.3",NA,NA,NA,NA,NA,NA,46892,"CK-10","DU9"
"Ck_SBC",2002,"CARIBOO RIVER-UPPER","Middle Fraser River_SP_1.3",NA,NA,NA,NA,NA,NA,46892,"CK-10","DU9"
"Ck_SBC",2003,"CARIBOO RIVER-UPPER","Middle Fraser River_SP_1.3",NA,NA,NA,NA,NA,NA,46892,"CK-10","DU9"
"Ck_SBC",2006,"CARIBOO RIVER-UPPER","Middle Fraser River_SP_1.3",NA,NA,NA,NA,NA,NA,46892,"CK-10","DU9"
"Ck_SBC",2007,"CARIBOO RIVER-UPPER","Middle Fraser River_SP_1.3",NA,NA,NA,NA,NA,NA,46892,"CK-10","DU9"
"Ck_SBC",2009,"CARIBOO RIVER-UPPER","Middle Fraser River_SP_1.3",NA,NA,NA,NA,NA,NA,46892,"CK-10","DU9"
"Ck_SBC",2010,"CARIBOO RIVER-UPPER","Middle Fraser River_SP_1.3",NA,NA,NA,NA,NA,NA,46892,"CK-10","DU9"
"Ck_SBC",2014,"CARIBOO RIVER-UPPER","Middle Fraser River_SP_1.3",NA,NA,NA,NA,NA,NA,46892,"CK-10","DU9"
"Ck_SBC",2015,"CARIBOO RIVER-UPPER","Middle Fraser River_SP_1.3",NA,NA,NA,NA,NA,NA,46892,"CK-10","DU9"
"Ck_SBC",2016,"CARIBOO RIVER-UPPER","Middle Fraser River_SP_1.3",NA,NA,NA,NA,NA,NA,46892,"CK-10","DU9"
"Ck_SBC",2017,"CARIBOO RIVER-UPPER","Middle Fraser River_SP_1.3",NA,NA,NA,NA,NA,NA,46892,"CK-10","DU9"
"Ck_SBC",2018,"CARIBOO RIVER-UPPER","Middle Fraser River_SP_1.3",NA,NA,NA,NA,NA,NA,46892,"CK-10","DU9"
"Ck_SBC",1995,"HORSEFLY RIVER","Middle Fraser River_SP_1.3",NA,NA,NA,NA,NA,NA,46901,"CK-10","DU9"
"Ck_SBC",1996,"HORSEFLY RIVER","Middle Fraser River_SP_1.3",NA,NA,NA,NA,NA,NA,46901,"CK-10","DU9"
"Ck_SBC",1997,"HORSEFLY RIVER","Middle Fraser River_SP_1.3",NA,NA,NA,NA,NA,NA,46901,"CK-10","DU9"
"Ck_SBC",1998,"HORSEFLY RIVER","Middle Fraser River_SP_1.3",22,22,22,22,NA,NA,46901,"CK-10","DU9"
"Ck_SBC",1999,"HORSEFLY RIVER","Middle Fraser River_SP_1.3",22,22,22,22,NA,NA,46901,"CK-10","DU9"
