"CU_ID","Species","Stock","Label","Year","Metric","Value","LBM","UBM","Status"
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","SpnForAbd_Wild",2017,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","SpnForAbd_Wild",2018,"ProbDeclBelowLBM",0,NA,NA,NA
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","SpnForTrend_Wild",2015,"RelAbd",NA,38.3041557031004,162.431326793666,NA
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","SpnForTrend_Wild",2016,"RelAbd",NA,39.1714854474503,147.412164770402,NA
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","SpnForTrend_Wild",2017,"RelAbd",49.2435,36.284378323581,132.393002747138,"Amber"
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","SpnForTrend_Wild",2018,"RelAbd",39.7537,32.8270354180724,117.373840723874,"Amber"
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","SpnForTrend_Wild",2015,"AbsAbd",NA,1000,10000,NA
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","SpnForTrend_Wild",2016,"AbsAbd",NA,1000,10000,NA
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","SpnForTrend_Wild",2017,"AbsAbd",49.2435,1000,10000,"Red"
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","SpnForTrend_Wild",2018,"AbsAbd",39.7537,1000,10000,"Red"
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","SpnForTrend_Wild",2015,"LongTrend",NA,0.5,0.75,NA
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","SpnForTrend_Wild",2016,"LongTrend",NA,0.5,0.75,NA
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","SpnForTrend_Wild",2017,"LongTrend",0.78,0.5,0.75,"Green"
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","SpnForTrend_Wild",2018,"LongTrend",0.68,0.5,0.75,"Amber"
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","SpnForTrend_Wild",2015,"PercChange",-94.0915,-25,-15,"Red"
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","SpnForTrend_Wild",2016,"PercChange",-75.2698,-25,-15,"Red"
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","SpnForTrend_Wild",2017,"PercChange",-53.7311,-25,-15,"Red"
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","SpnForTrend_Wild",2018,"PercChange",9.1372,-25,-15,"Green"
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","SpnForTrend_Wild",2015,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","SpnForTrend_Wild",2016,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","SpnForTrend_Wild",2017,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-16","Chinook","South Thompson-Bessette Creek_SU_1.2","SpnForTrend_Wild",2018,"ProbDeclBelowLBM",0,NA,NA,NA
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Total",2015,"RelAbd",8941.2686,5515.46956053108,13121.9088141419,"Amber"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Total",2016,"RelAbd",10443.5533,5751.27782925581,12870.2367620642,"Amber"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Total",2017,"RelAbd",11224.0205,5987.08609798053,12618.5647099864,"Amber"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Total",2018,"RelAbd",10072.3459,6222.89436670526,12366.8926579087,"Amber"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Total",2015,"AbsAbd",8941.2686,1000,10000,"Amber"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Total",2016,"AbsAbd",10443.5533,1000,10000,"Green"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Total",2017,"AbsAbd",11224.0205,1000,10000,"Green"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Total",2018,"AbsAbd",10072.3459,1000,10000,"Green"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Total",2015,"LongTrend",1.06,0.5,0.75,"Green"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Total",2016,"LongTrend",1.22,0.5,0.75,"Green"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Total",2017,"LongTrend",1.31,0.5,0.75,"Green"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Total",2018,"LongTrend",1.18,0.5,0.75,"Green"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Total",2015,"PercChange",-61.7757,-25,-15,"Red"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Total",2016,"PercChange",-28.8087,-25,-15,"Red"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Total",2017,"PercChange",23.2501,-25,-15,"Green"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Total",2018,"PercChange",64.1401,-25,-15,"Green"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Total",2015,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Total",2016,"ProbDeclBelowLBM",0,NA,NA,NA
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Total",2017,"ProbDeclBelowLBM",0,NA,NA,NA
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Total",2018,"ProbDeclBelowLBM",0,NA,NA,NA
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Total",2015,"RelAbd",8941.2686,5515.46956053108,13121.9088141419,"Amber"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Total",2016,"RelAbd",10443.5533,5751.27782925581,12870.2367620642,"Amber"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Total",2017,"RelAbd",11224.0205,5987.08609798053,12618.5647099864,"Amber"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Total",2018,"RelAbd",10072.3459,6222.89436670526,12366.8926579087,"Amber"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Total",2015,"AbsAbd",8941.2686,1000,10000,"Amber"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Total",2016,"AbsAbd",10443.5533,1000,10000,"Green"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Total",2017,"AbsAbd",11224.0205,1000,10000,"Green"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Total",2018,"AbsAbd",10072.3459,1000,10000,"Green"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Total",2015,"LongTrend",1.06,0.5,0.75,"Green"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Total",2016,"LongTrend",1.22,0.5,0.75,"Green"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Total",2017,"LongTrend",1.31,0.5,0.75,"Green"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Total",2018,"LongTrend",1.18,0.5,0.75,"Green"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Total",2015,"PercChange",-62.527,-25,-15,"Red"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Total",2016,"PercChange",-29.4356,-25,-15,"Red"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Total",2017,"PercChange",20.2524,-25,-15,"Green"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Total",2018,"PercChange",62.4248,-25,-15,"Green"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Total",2015,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Total",2016,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Total",2017,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Total",2018,"ProbDeclBelowLBM",0,NA,NA,NA
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Wild",2015,"RelAbd",4695.5181,2919.5364658847,6973.27429071875,"Amber"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Wild",2016,"RelAbd",5450.7016,3041.63693421901,6846.92436904078,"Amber"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Wild",2017,"RelAbd",5815.8187,3163.73740255332,6720.57444736281,"Amber"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Wild",2018,"RelAbd",5194.6365,3285.83787088763,6594.22452568483,"Amber"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Wild",2015,"AbsAbd",4695.5181,1000,10000,"Amber"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Wild",2016,"AbsAbd",5450.7016,1000,10000,"Amber"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Wild",2017,"AbsAbd",5815.8187,1000,10000,"Amber"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Wild",2018,"AbsAbd",5194.6365,1000,10000,"Amber"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Wild",2015,"LongTrend",1.05,0.5,0.75,"Green"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Wild",2016,"LongTrend",1.21,0.5,0.75,"Green"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Wild",2017,"LongTrend",1.29,0.5,0.75,"Green"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Wild",2018,"LongTrend",1.16,0.5,0.75,"Green"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Wild",2015,"PercChange",-61.314,-25,-15,"Red"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Wild",2016,"PercChange",-29.1124,-25,-15,"Red"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Wild",2017,"PercChange",18.5811,-25,-15,"Green"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Wild",2018,"PercChange",58.5748,-25,-15,"Green"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Wild",2015,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Wild",2016,"ProbDeclBelowLBM",0,NA,NA,NA
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Wild",2017,"ProbDeclBelowLBM",0,NA,NA,NA
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForAbd_Wild",2018,"ProbDeclBelowLBM",0,NA,NA,NA
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Wild",2015,"RelAbd",4695.5181,2919.5364658847,6973.27429071875,"Amber"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Wild",2016,"RelAbd",5450.7016,3041.63693421901,6846.92436904078,"Amber"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Wild",2017,"RelAbd",5815.8187,3163.73740255332,6720.57444736281,"Amber"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Wild",2018,"RelAbd",5194.6365,3285.83787088763,6594.22452568483,"Amber"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Wild",2015,"AbsAbd",4695.5181,1000,10000,"Amber"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Wild",2016,"AbsAbd",5450.7016,1000,10000,"Amber"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Wild",2017,"AbsAbd",5815.8187,1000,10000,"Amber"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Wild",2018,"AbsAbd",5194.6365,1000,10000,"Amber"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Wild",2015,"LongTrend",1.05,0.5,0.75,"Green"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Wild",2016,"LongTrend",1.21,0.5,0.75,"Green"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Wild",2017,"LongTrend",1.29,0.5,0.75,"Green"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Wild",2018,"LongTrend",1.16,0.5,0.75,"Green"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Wild",2015,"PercChange",-62.3692,-25,-15,"Red"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Wild",2016,"PercChange",-29.4891,-25,-15,"Red"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Wild",2017,"PercChange",18.4296,-25,-15,"Green"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Wild",2018,"PercChange",57.3973,-25,-15,"Green"
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Wild",2015,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Wild",2016,"ProbDeclBelowLBM",0,NA,NA,NA
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Wild",2017,"ProbDeclBelowLBM",0,NA,NA,NA
"CK-17","Chinook","Lower Thompson_SP_1.2","SpnForTrend_Wild",2018,"ProbDeclBelowLBM",0,NA,NA,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Total",2015,"RelAbd",NA,212.301439922833,589.848137760369,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Total",2016,"RelAbd",NA,206.302696955463,559.693870021506,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Total",2017,"RelAbd",NA,202.006920893564,529.539602282642,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Total",2018,"RelAbd",NA,199.563060688477,499.385334543778,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Total",2015,"AbsAbd",NA,1000,10000,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Total",2016,"AbsAbd",NA,1000,10000,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Total",2017,"AbsAbd",NA,1000,10000,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Total",2018,"AbsAbd",NA,1000,10000,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Total",2015,"LongTrend",NA,0.5,0.75,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Total",2016,"LongTrend",NA,0.5,0.75,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Total",2017,"LongTrend",NA,0.5,0.75,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Total",2018,"LongTrend",NA,0.5,0.75,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Total",2015,"PercChange",-95.5539,-25,-15,"Red"
"CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Total",2016,"PercChange",-97.0156,-25,-15,"Red"
"CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Total",2017,"PercChange",-97.0327,-25,-15,"Red"
"CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Total",2018,"PercChange",-96.2514,-25,-15,"Red"
"CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Total",2015,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Total",2016,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Total",2017,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Total",2018,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Total",2015,"RelAbd",NA,212.301439922833,589.848137760369,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Total",2016,"RelAbd",NA,206.302696955463,559.693870021506,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Total",2017,"RelAbd",NA,202.006920893564,529.539602282642,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Total",2018,"RelAbd",NA,199.563060688477,499.385334543778,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Total",2015,"AbsAbd",NA,1000,10000,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Total",2016,"AbsAbd",NA,1000,10000,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Total",2017,"AbsAbd",NA,1000,10000,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Total",2018,"AbsAbd",NA,1000,10000,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Total",2015,"LongTrend",NA,0.5,0.75,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Total",2016,"LongTrend",NA,0.5,0.75,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Total",2017,"LongTrend",NA,0.5,0.75,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Total",2018,"LongTrend",NA,0.5,0.75,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Total",2015,"PercChange",-95.418,-25,-15,"Red"
"CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Total",2016,"PercChange",-97.4902,-25,-15,"Red"
"CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Total",2017,"PercChange",-96.5925,-25,-15,"Red"
"CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Total",2018,"PercChange",-96.4959,-25,-15,"Red"
"CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Total",2015,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Total",2016,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Total",2017,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Total",2018,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Wild",2015,"RelAbd",NA,212.301439922833,589.848137760369,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Wild",2016,"RelAbd",NA,206.302696955463,559.693870021506,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Wild",2017,"RelAbd",NA,202.006920893564,529.539602282642,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Wild",2018,"RelAbd",NA,199.563060688477,499.385334543778,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Wild",2015,"AbsAbd",NA,1000,10000,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Wild",2016,"AbsAbd",NA,1000,10000,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Wild",2017,"AbsAbd",NA,1000,10000,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Wild",2018,"AbsAbd",NA,1000,10000,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Wild",2015,"LongTrend",NA,0.5,0.75,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Wild",2016,"LongTrend",NA,0.5,0.75,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Wild",2017,"LongTrend",NA,0.5,0.75,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Wild",2018,"LongTrend",NA,0.5,0.75,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Wild",2015,"PercChange",-95.6101,-25,-15,"Red"
"CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Wild",2016,"PercChange",-97.4819,-25,-15,"Red"
"CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Wild",2017,"PercChange",-97.2056,-25,-15,"Red"
"CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Wild",2018,"PercChange",-96.4185,-25,-15,"Red"
"CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Wild",2015,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Wild",2016,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Wild",2017,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForAbd_Wild",2018,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Wild",2015,"RelAbd",NA,212.301439922833,589.848137760369,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Wild",2016,"RelAbd",NA,206.302696955463,559.693870021506,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Wild",2017,"RelAbd",NA,202.006920893564,529.539602282642,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Wild",2018,"RelAbd",NA,199.563060688477,499.385334543778,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Wild",2015,"AbsAbd",NA,1000,10000,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Wild",2016,"AbsAbd",NA,1000,10000,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Wild",2017,"AbsAbd",NA,1000,10000,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Wild",2018,"AbsAbd",NA,1000,10000,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Wild",2015,"LongTrend",NA,0.5,0.75,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Wild",2016,"LongTrend",NA,0.5,0.75,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Wild",2017,"LongTrend",NA,0.5,0.75,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Wild",2018,"LongTrend",NA,0.5,0.75,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Wild",2015,"PercChange",-95.084,-25,-15,"Red"
"CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Wild",2016,"PercChange",-97.3323,-25,-15,"Red"
"CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Wild",2017,"PercChange",-96.8916,-25,-15,"Red"
"CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Wild",2018,"PercChange",-96.878,-25,-15,"Red"
"CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Wild",2015,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Wild",2016,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Wild",2017,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-18","Chinook","North Thompson_SP_1.3","SpnForTrend_Wild",2018,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-19","Chinook","North Thompson_SU_1.3","SpnForAbd_Total",2015,"RelAbd",NA,4104.89868738472,11258.7077262795,NA
"CK-19","Chinook","North Thompson_SU_1.3","SpnForAbd_Total",2016,"RelAbd",NA,3876.65059100877,11049.0389761503,NA
"CK-19","Chinook","North Thompson_SU_1.3","SpnForAbd_Total",2017,"RelAbd",NA,3757.56195693302,10901.2737321553,NA
"CK-19","Chinook","North Thompson_SU_1.3","SpnForAbd_Total",2018,"RelAbd",NA,3522.25517371651,10753.5084881604,NA
"CK-19","Chinook","North Thompson_SU_1.3","SpnForAbd_Total",2015,"AbsAbd",NA,1000,10000,NA
"CK-19","Chinook","North Thompson_SU_1.3","SpnForAbd_Total",2016,"AbsAbd",NA,1000,10000,NA
"CK-19","Chinook","North Thompson_SU_1.3","SpnForAbd_Total",2017,"AbsAbd",NA,1000,10000,NA
"CK-19","Chinook","North Thompson_SU_1.3","SpnForAbd_Total",2018,"AbsAbd",NA,1000,10000,NA
"CK-19","Chinook","North Thompson_SU_1.3","SpnForAbd_Total",2015,"LongTrend",NA,0.5,0.75,NA
"CK-19","Chinook","North Thompson_SU_1.3","SpnForAbd_Total",2016,"LongTrend",NA,0.5,0.75,NA
"CK-19","Chinook","North Thompson_SU_1.3","SpnForAbd_Total",2017,"LongTrend",NA,0.5,0.75,NA
"CK-19","Chinook","North Thompson_SU_1.3","SpnForAbd_Total",2018,"LongTrend",NA,0.5,0.75,NA
"CK-19","Chinook","North Thompson_SU_1.3","SpnForAbd_Total",2015,"PercChange",-84.1954,-25,-15,"Red"
"CK-19","Chinook","North Thompson_SU_1.3","SpnForAbd_Total",2016,"PercChange",-88.5094,-25,-15,"Red"
"CK-19","Chinook","North Thompson_SU_1.3","SpnForAbd_Total",2017,"PercChange",-89.7633,-25,-15,"Red"
"CK-19","Chinook","North Thompson_SU_1.3","SpnForAbd_Total",2018,"PercChange",-90.8533,-25,-15,"Red"
"CK-19","Chinook","North Thompson_SU_1.3","SpnForAbd_Total",2015,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-19","Chinook","North Thompson_SU_1.3","SpnForAbd_Total",2016,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-19","Chinook","North Thompson_SU_1.3","SpnForAbd_Total",2017,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-19","Chinook","North Thompson_SU_1.3","SpnForAbd_Total",2018,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CK-19","Chinook","North Thompson_SU_1.3","SpnForTrend_Total",2015,"RelAbd",NA,4104.89868738472,11258.7077262795,NA
"CK-19","Chinook","North Thompson_SU_1.3","SpnForTrend_Total",2016,"RelAbd",NA,3876.65059100877,11049.0389761503,NA
"CK-19","Chinook","North Thompson_SU_1.3","SpnForTrend_Total",2017,"RelAbd",NA,3757.56195693302,10901.2737321553,NA
"CK-19","Chinook","North Thompson_SU_1.3","SpnForTrend_Total",2018,"RelAbd",NA,3522.25517371651,10753.5084881604,NA
"CK-19","Chinook","North Thompson_SU_1.3","SpnForTrend_Total",2015,"AbsAbd",NA,1000,10000,NA
"CK-19","Chinook","North Thompson_SU_1.3","SpnForTrend_Total",2016,"AbsAbd",NA,1000,10000,NA
"CK-19","Chinook","North Thompson_SU_1.3","SpnForTrend_Total",2017,"AbsAbd",NA,1000,10000,NA
"CK-19","Chinook","North Thompson_SU_1.3","SpnForTrend_Total",2018,"AbsAbd",NA,1000,10000,NA
"CK-19","Chinook","North Thompson_SU_1.3","SpnForTrend_Total",2015,"LongTrend",NA,0.5,0.75,NA
"CK-19","Chinook","North Thompson_SU_1.3","SpnForTrend_Total",2016,"LongTrend",NA,0.5,0.75,NA
"CK-19","Chinook","North Thompson_SU_1.3","SpnForTrend_Total",2017,"LongTrend",NA,0.5,0.75,NA
"CK-19","Chinook","North Thompson_SU_1.3","SpnForTrend_Total",2018,"LongTrend",NA,0.5,0.75,NA
