"","CU_ID","Species","Stock","Label","Year","Metric","Compare","LBM","UBM","Value","Status"
"566","CO-04","Coho","North Thompson","SpnForAbd_Wild",2015,"AbsLBM",10026.4187,1000,10000,10.0264187,"Green"
"567","CO-04","Coho","North Thompson","SpnForAbd_Wild",2016,"AbsLBM",7828.1572,1000,10000,7.8281572,"Amber"
"568","CO-04","Coho","North Thompson","SpnForAbd_Wild",2017,"AbsLBM",7113.5697,1000,10000,7.1135697,"Amber"
"569","CO-04","Coho","North Thompson","SpnForAbd_Wild",2018,"AbsLBM",9163.5412,1000,10000,9.1635412,"Amber"
"570","CO-04","Coho","North Thompson","SpnForTrend_Wild",2015,"LongTrend",0.75,0.5,0.75,0.75,"Amber"
"571","CO-04","Coho","North Thompson","SpnForTrend_Wild",2016,"LongTrend",0.6,0.5,0.75,0.6,"Amber"
"572","CO-04","Coho","North Thompson","SpnForTrend_Wild",2017,"LongTrend",0.55,0.5,0.75,0.55,"Amber"
"573","CO-04","Coho","North Thompson","SpnForTrend_Wild",2018,"LongTrend",0.7,0.5,0.75,0.7,"Amber"
"574","CO-04","Coho","North Thompson","SpnForTrend_Wild",2015,"PercChange",48.4806,-25,-15,48.4806,"Green"
"575","CO-04","Coho","North Thompson","SpnForTrend_Wild",2016,"PercChange",6.451,-25,-15,6.451,"Green"
"576","CO-04","Coho","North Thompson","SpnForTrend_Wild",2017,"PercChange",-12.8493,-25,-15,-12.8493,"Green"
"577","CO-04","Coho","North Thompson","SpnForTrend_Wild",2018,"PercChange",5.341,-25,-15,5.341,"Green"
"578","CO-04","Coho","North Thompson","SpnForTrend_Wild",2015,"ProbDeclBelowLBM",0,NA,NA,0,NA
"579","CO-04","Coho","North Thompson","SpnForTrend_Wild",2016,"ProbDeclBelowLBM",0,NA,NA,0,NA
"580","CO-04","Coho","North Thompson","SpnForTrend_Wild",2017,"ProbDeclBelowLBM",0,NA,NA,0,NA
"581","CO-04","Coho","North Thompson","SpnForTrend_Wild",2018,"ProbDeclBelowLBM",0,NA,NA,0,NA
"582","CO-05","Coho","South Thompson","SpnForAbd_Wild",2015,"RelUBM",5501.0365,4618.09950030905,9291.28991229062,0.59206380943115,"Amber"
"583","CO-05","Coho","South Thompson","SpnForAbd_Wild",2016,"RelUBM",4150.3718,4394.15976144496,9221.9533340174,0.450053437669257,"Red"
"584","CO-05","Coho","South Thompson","SpnForAbd_Wild",2017,"RelUBM",3636.7,4132.54570034132,9152.61675574418,0.397339918960073,"Red"
"585","CO-05","Coho","South Thompson","SpnForAbd_Wild",2018,"RelUBM",4432.7662,4236.26989701251,8973.44490497654,0.49398711943299,"Amber"
"586","CO-05","Coho","South Thompson","SpnForAbd_Wild",2015,"AbsUBM",5501.0365,1000,10000,0.55010365,"Amber"
"587","CO-05","Coho","South Thompson","SpnForAbd_Wild",2016,"AbsUBM",4150.3718,1000,10000,0.41503718,"Amber"
"588","CO-05","Coho","South Thompson","SpnForAbd_Wild",2017,"AbsUBM",3636.7,1000,10000,0.36367,"Amber"
"589","CO-05","Coho","South Thompson","SpnForAbd_Wild",2018,"AbsUBM",4432.7662,1000,10000,0.44327662,"Amber"
"590","CO-05","Coho","South Thompson","SpnForAbd_Wild",2015,"RelLBM",5501.0365,4618.09950030905,9291.28991229062,1.19119055352356,"Amber"
"591","CO-05","Coho","South Thompson","SpnForAbd_Wild",2016,"RelLBM",4150.3718,4394.15976144496,9221.9533340174,0.944520005033956,"Red"
"592","CO-05","Coho","South Thompson","SpnForAbd_Wild",2017,"RelLBM",3636.7,4132.54570034132,9152.61675574418,0.880014466554994,"Red"
"593","CO-05","Coho","South Thompson","SpnForAbd_Wild",2018,"RelLBM",4432.7662,4236.26989701251,8973.44490497654,1.04638427384574,"Amber"
"594","CO-05","Coho","South Thompson","SpnForAbd_Wild",2015,"AbsLBM",5501.0365,1000,10000,5.5010365,"Amber"
"595","CO-05","Coho","South Thompson","SpnForAbd_Wild",2016,"AbsLBM",4150.3718,1000,10000,4.1503718,"Amber"
"596","CO-05","Coho","South Thompson","SpnForAbd_Wild",2017,"AbsLBM",3636.7,1000,10000,3.6367,"Amber"
"597","CO-05","Coho","South Thompson","SpnForAbd_Wild",2018,"AbsLBM",4432.7662,1000,10000,4.4327662,"Amber"
"598","CO-05","Coho","South Thompson","SpnForTrend_Wild",2015,"LongTrend",0.84,0.5,0.75,0.84,"Green"
"599","CO-05","Coho","South Thompson","SpnForTrend_Wild",2016,"LongTrend",0.65,0.5,0.75,0.65,"Amber"
"600","CO-05","Coho","South Thompson","SpnForTrend_Wild",2017,"LongTrend",0.57,0.5,0.75,0.57,"Amber"
"601","CO-05","Coho","South Thompson","SpnForTrend_Wild",2018,"LongTrend",0.7,0.5,0.75,0.7,"Amber"
"602","CO-05","Coho","South Thompson","SpnForTrend_Wild",2015,"PercChange",15.9913,-25,-15,15.9913,"Green"
"603","CO-05","Coho","South Thompson","SpnForTrend_Wild",2016,"PercChange",-21.8399,-25,-15,-21.8399,"Amber"
"604","CO-05","Coho","South Thompson","SpnForTrend_Wild",2017,"PercChange",-37.9072,-25,-15,-37.9072,"Red"
"605","CO-05","Coho","South Thompson","SpnForTrend_Wild",2018,"PercChange",-27.8662,-25,-15,-27.8662,"Red"
"606","CO-05","Coho","South Thompson","SpnForTrend_Wild",2015,"ProbDeclBelowLBM",0.0333,NA,NA,0.0333,NA
"607","CO-05","Coho","South Thompson","SpnForTrend_Wild",2016,"ProbDeclBelowLBM",0.0333,NA,NA,0.0333,NA
"608","CO-05","Coho","South Thompson","SpnForTrend_Wild",2017,"ProbDeclBelowLBM",0.0333,NA,NA,0.0333,NA
"609","CO-05","Coho","South Thompson","SpnForTrend_Wild",2018,"ProbDeclBelowLBM",0,NA,NA,0,NA
"610","CU-1","Sockeye","Bowron_ES","SpnForAbd_Wild",2015,"RelUBM",1572.6436,5100,19000,0.0827707157894737,"Red"
"611","CU-1","Sockeye","Bowron_ES","SpnForAbd_Wild",2016,"RelUBM",1750.377,5100,19000,0.0921251052631579,"Red"
"612","CU-1","Sockeye","Bowron_ES","SpnForAbd_Wild",2017,"RelUBM",1592.3287,5100,19000,0.0838067736842105,"Red"
"613","CU-1","Sockeye","Bowron_ES","SpnForAbd_Wild",2018,"RelUBM",1390.7284,5100,19000,0.0731962315789474,"Red"
"614","CU-1","Sockeye","Bowron_ES","SpnForAbd_Wild",2015,"AbsUBM",1572.6436,1000,10000,0.15726436,"Amber"
"615","CU-1","Sockeye","Bowron_ES","SpnForAbd_Wild",2016,"AbsUBM",1750.377,1000,10000,0.1750377,"Amber"
"616","CU-1","Sockeye","Bowron_ES","SpnForAbd_Wild",2017,"AbsUBM",1592.3287,1000,10000,0.15923287,"Amber"
"617","CU-1","Sockeye","Bowron_ES","SpnForAbd_Wild",2018,"AbsUBM",1390.7284,1000,10000,0.13907284,"Amber"
"618","CU-1","Sockeye","Bowron_ES","SpnForAbd_Wild",2015,"RelLBM",1572.6436,5100,19000,0.308361490196078,"Red"
"619","CU-1","Sockeye","Bowron_ES","SpnForAbd_Wild",2016,"RelLBM",1750.377,5100,19000,0.343211176470588,"Red"
"620","CU-1","Sockeye","Bowron_ES","SpnForAbd_Wild",2017,"RelLBM",1592.3287,5100,19000,0.31222131372549,"Red"
"621","CU-1","Sockeye","Bowron_ES","SpnForAbd_Wild",2018,"RelLBM",1390.7284,5100,19000,0.272691843137255,"Red"
"622","CU-1","Sockeye","Bowron_ES","SpnForAbd_Wild",2015,"AbsLBM",1572.6436,1000,10000,1.5726436,"Amber"
"623","CU-1","Sockeye","Bowron_ES","SpnForAbd_Wild",2016,"AbsLBM",1750.377,1000,10000,1.750377,"Amber"
"624","CU-1","Sockeye","Bowron_ES","SpnForAbd_Wild",2017,"AbsLBM",1592.3287,1000,10000,1.5923287,"Amber"
"625","CU-1","Sockeye","Bowron_ES","SpnForAbd_Wild",2018,"AbsLBM",1390.7284,1000,10000,1.3907284,"Amber"
"626","CU-1","Sockeye","Bowron_ES","SpnForTrend_Wild",2015,"LongTrend",0.35,0.5,0.75,0.35,"Red"
"627","CU-1","Sockeye","Bowron_ES","SpnForTrend_Wild",2016,"LongTrend",0.4,0.5,0.75,0.4,"Red"
"628","CU-1","Sockeye","Bowron_ES","SpnForTrend_Wild",2017,"LongTrend",0.38,0.5,0.75,0.38,"Red"
"629","CU-1","Sockeye","Bowron_ES","SpnForTrend_Wild",2018,"LongTrend",0.34,0.5,0.75,0.34,"Red"
"630","CU-1","Sockeye","Bowron_ES","SpnForTrend_Wild",2015,"PercChange",-45.3416,-25,-15,-45.3416,"Red"
"631","CU-1","Sockeye","Bowron_ES","SpnForTrend_Wild",2016,"PercChange",-3.7928,-25,-15,-3.7928,"Green"
"632","CU-1","Sockeye","Bowron_ES","SpnForTrend_Wild",2017,"PercChange",14.279,-25,-15,14.279,"Green"
"633","CU-1","Sockeye","Bowron_ES","SpnForTrend_Wild",2018,"PercChange",3.6608,-25,-15,3.6608,"Green"
"634","CU-1","Sockeye","Bowron_ES","SpnForTrend_Wild",2015,"ProbDeclBelowLBM",0.0333,NA,NA,0.0333,NA
"635","CU-1","Sockeye","Bowron_ES","SpnForTrend_Wild",2016,"ProbDeclBelowLBM",0,NA,NA,0,NA
"636","CU-1","Sockeye","Bowron_ES","SpnForTrend_Wild",2017,"ProbDeclBelowLBM",0,NA,NA,0,NA
"637","CU-1","Sockeye","Bowron_ES","SpnForTrend_Wild",2018,"ProbDeclBelowLBM",0,NA,NA,0,NA
"638","CU-10","Sockeye","Seton_L","SpnForAbd_Wild",2015,"RelUBM",1118.5404,772.626440119117,5315.61762728554,0.210425293621278,"Amber"
"639","CU-10","Sockeye","Seton_L","SpnForAbd_Wild",2016,"RelUBM",985.5502,685.621213641153,5285.32286505391,0.186469251768207,"Amber"
"640","CU-10","Sockeye","Seton_L","SpnForAbd_Wild",2017,"RelUBM",701.491,683.375471449492,5255.02810282228,0.133489485931247,"Amber"
"641","CU-10","Sockeye","Seton_L","SpnForAbd_Wild",2018,"RelUBM",541.2239,668.63894300736,5128.67209809962,0.105529051116476,"Red"
"642","CU-10","Sockeye","Seton_L","SpnForAbd_Wild",2015,"AbsUBM",1118.5404,1000,10000,0.11185404,"Amber"
"643","CU-10","Sockeye","Seton_L","SpnForAbd_Wild",2016,"AbsUBM",985.5502,1000,10000,0.09855502,"Red"
"644","CU-10","Sockeye","Seton_L","SpnForAbd_Wild",2017,"AbsUBM",701.491,1000,10000,0.0701491,"Red"
"645","CU-10","Sockeye","Seton_L","SpnForAbd_Wild",2018,"AbsUBM",541.2239,1000,10000,0.05412239,"Red"
"646","CU-10","Sockeye","Seton_L","SpnForAbd_Wild",2015,"RelLBM",1118.5404,772.626440119117,5315.61762728554,1.44771178142383,"Amber"
"647","CU-10","Sockeye","Seton_L","SpnForAbd_Wild",2016,"RelLBM",985.5502,685.621213641153,5285.32286505391,1.43745581436432,"Amber"
"648","CU-10","Sockeye","Seton_L","SpnForAbd_Wild",2017,"RelLBM",701.491,683.375471449492,5255.02810282228,1.0265088949009,"Amber"
"649","CU-10","Sockeye","Seton_L","SpnForAbd_Wild",2018,"RelLBM",541.2239,668.63894300736,5128.67209809962,0.809441187445229,"Red"
"650","CU-10","Sockeye","Seton_L","SpnForAbd_Wild",2015,"AbsLBM",1118.5404,1000,10000,1.1185404,"Amber"
"651","CU-10","Sockeye","Seton_L","SpnForAbd_Wild",2016,"AbsLBM",985.5502,1000,10000,0.9855502,"Red"
"652","CU-10","Sockeye","Seton_L","SpnForAbd_Wild",2017,"AbsLBM",701.491,1000,10000,0.701491,"Red"
"653","CU-10","Sockeye","Seton_L","SpnForAbd_Wild",2018,"AbsLBM",541.2239,1000,10000,0.5412239,"Red"
"654","CU-10","Sockeye","Seton_L","SpnForTrend_Wild",2015,"LongTrend",0.69,0.5,0.75,0.69,"Amber"
"655","CU-10","Sockeye","Seton_L","SpnForTrend_Wild",2016,"LongTrend",0.64,0.5,0.75,0.64,"Amber"
"656","CU-10","Sockeye","Seton_L","SpnForTrend_Wild",2017,"LongTrend",0.46,0.5,0.75,0.46,"Red"
"657","CU-10","Sockeye","Seton_L","SpnForTrend_Wild",2018,"LongTrend",0.36,0.5,0.75,0.36,"Red"
"658","CU-10","Sockeye","Seton_L","SpnForTrend_Wild",2015,"PercChange",-98.0149,-25,-15,-98.0149,"Red"
"659","CU-10","Sockeye","Seton_L","SpnForTrend_Wild",2016,"PercChange",-105.9053,-25,-15,-105.9053,"Red"
"660","CU-10","Sockeye","Seton_L","SpnForTrend_Wild",2017,"PercChange",-106.8011,-25,-15,-106.8011,"Red"
"661","CU-10","Sockeye","Seton_L","SpnForTrend_Wild",2018,"PercChange",-100.427,-25,-15,-100.427,"Red"
"662","CU-10","Sockeye","Seton_L","SpnForTrend_Wild",2015,"ProbDeclBelowLBM",0.0333,NA,NA,0.0333,NA
"663","CU-10","Sockeye","Seton_L","SpnForTrend_Wild",2016,"ProbDeclBelowLBM",0.0333,NA,NA,0.0333,NA
"664","CU-10","Sockeye","Seton_L","SpnForTrend_Wild",2017,"ProbDeclBelowLBM",0.0333,NA,NA,0.0333,NA
"665","CU-10","Sockeye","Seton_L","SpnForTrend_Wild",2018,"ProbDeclBelowLBM",0.0333,NA,NA,0.0333,NA
"666","CU-11","Sockeye","Harrison_US_L","SpnForAbd_Wild",2015,"RelUBM",10994.6794,14396.3542763009,42295.8934471591,0.259946734870037,"Red"
"667","CU-11","Sockeye","Harrison_US_L","SpnForAbd_Wild",2016,"RelUBM",7996.3519,14320.458907755,42028.2462675891,0.190261374435853,"Red"
"668","CU-11","Sockeye","Harrison_US_L","SpnForAbd_Wild",2017,"RelUBM",5756.9199,14189.7423154695,41760.5990880191,0.137855299629828,"Red"
"669","CU-11","Sockeye","Harrison_US_L","SpnForAbd_Wild",2018,"RelUBM",4259.6246,14083.8923559926,41741.1603157399,0.102048543159299,"Red"
"670","CU-11","Sockeye","Harrison_US_L","SpnForAbd_Wild",2015,"AbsUBM",10994.6794,1000,10000,1.09946794,"Green"
"671","CU-11","Sockeye","Harrison_US_L","SpnForAbd_Wild",2016,"AbsUBM",7996.3519,1000,10000,0.79963519,"Amber"
"672","CU-11","Sockeye","Harrison_US_L","SpnForAbd_Wild",2017,"AbsUBM",5756.9199,1000,10000,0.57569199,"Amber"
"673","CU-11","Sockeye","Harrison_US_L","SpnForAbd_Wild",2018,"AbsUBM",4259.6246,1000,10000,0.42596246,"Amber"
"674","CU-11","Sockeye","Harrison_US_L","SpnForAbd_Wild",2015,"RelLBM",10994.6794,14396.3542763009,42295.8934471591,0.76371275595095,"Red"
"675","CU-11","Sockeye","Harrison_US_L","SpnForAbd_Wild",2016,"RelLBM",7996.3519,14320.458907755,42028.2462675891,0.558386567882242,"Red"
"676","CU-11","Sockeye","Harrison_US_L","SpnForAbd_Wild",2017,"RelLBM",5756.9199,14189.7423154695,41760.5990880191,0.405709967948034,"Red"
"677","CU-11","Sockeye","Harrison_US_L","SpnForAbd_Wild",2018,"RelLBM",4259.6246,14083.8923559926,41741.1603157399,0.302446546191299,"Red"
"678","CU-11","Sockeye","Harrison_US_L","SpnForAbd_Wild",2015,"AbsLBM",10994.6794,1000,10000,10.9946794,"Green"
"679","CU-11","Sockeye","Harrison_US_L","SpnForAbd_Wild",2016,"AbsLBM",7996.3519,1000,10000,7.9963519,"Amber"
"680","CU-11","Sockeye","Harrison_US_L","SpnForAbd_Wild",2017,"AbsLBM",5756.9199,1000,10000,5.7569199,"Amber"
"681","CU-11","Sockeye","Harrison_US_L","SpnForAbd_Wild",2018,"AbsLBM",4259.6246,1000,10000,4.2596246,"Amber"
"682","CU-11","Sockeye","Harrison_US_L","SpnForTrend_Wild",2015,"LongTrend",0.45,0.5,0.75,0.45,"Red"
"683","CU-11","Sockeye","Harrison_US_L","SpnForTrend_Wild",2016,"LongTrend",0.34,0.5,0.75,0.34,"Red"
"684","CU-11","Sockeye","Harrison_US_L","SpnForTrend_Wild",2017,"LongTrend",0.24,0.5,0.75,0.24,"Red"
"685","CU-11","Sockeye","Harrison_US_L","SpnForTrend_Wild",2018,"LongTrend",0.19,0.5,0.75,0.19,"Red"
"686","CU-11","Sockeye","Harrison_US_L","SpnForTrend_Wild",2015,"PercChange",-85.1198,-25,-15,-85.1198,"Red"
"687","CU-11","Sockeye","Harrison_US_L","SpnForTrend_Wild",2016,"PercChange",-92.3767,-25,-15,-92.3767,"Red"
"688","CU-11","Sockeye","Harrison_US_L","SpnForTrend_Wild",2017,"PercChange",-90.0768,-25,-15,-90.0768,"Red"
"689","CU-11","Sockeye","Harrison_US_L","SpnForTrend_Wild",2018,"PercChange",-88.1045,-25,-15,-88.1045,"Red"
"690","CU-11","Sockeye","Harrison_US_L","SpnForTrend_Wild",2015,"ProbDeclBelowLBM",0.0333,NA,NA,0.0333,NA
"691","CU-11","Sockeye","Harrison_US_L","SpnForTrend_Wild",2016,"ProbDeclBelowLBM",0.0333,NA,NA,0.0333,NA
"692","CU-11","Sockeye","Harrison_US_L","SpnForTrend_Wild",2017,"ProbDeclBelowLBM",0.0333,NA,NA,0.0333,NA
"693","CU-11","Sockeye","Harrison_US_L","SpnForTrend_Wild",2018,"ProbDeclBelowLBM",0.0333,NA,NA,0.0333,NA
"694","CU-12","Sockeye","Lillooet_Harr_L","SpnForAbd_Wild",2015,"RelUBM",42789.3699,26153.4885340048,63540.9496275233,0.673414076289874,"Amber"
"695","CU-12","Sockeye","Lillooet_Harr_L","SpnForAbd_Wild",2016,"RelUBM",40688.6269,26444.2444805646,63501.1511140796,0.640754162501764,"Amber"
"696","CU-12","Sockeye","Lillooet_Harr_L","SpnForAbd_Wild",2017,"RelUBM",34500.2179,26735.0004271243,63461.3526006359,0.543641389384037,"Amber"
"697","CU-12","Sockeye","Lillooet_Harr_L","SpnForAbd_Wild",2018,"RelUBM",30093.6165,25862.7325874451,63170.7098274326,0.476385599943528,"Amber"
"698","CU-12","Sockeye","Lillooet_Harr_L","SpnForAbd_Wild",2015,"AbsUBM",42789.3699,1000,10000,4.27893699,"Green"
"699","CU-12","Sockeye","Lillooet_Harr_L","SpnForAbd_Wild",2016,"AbsUBM",40688.6269,1000,10000,4.06886269,"Green"
"700","CU-12","Sockeye","Lillooet_Harr_L","SpnForAbd_Wild",2017,"AbsUBM",34500.2179,1000,10000,3.45002179,"Green"
"701","CU-12","Sockeye","Lillooet_Harr_L","SpnForAbd_Wild",2018,"AbsUBM",30093.6165,1000,10000,3.00936165,"Green"
"702","CU-12","Sockeye","Lillooet_Harr_L","SpnForAbd_Wild",2015,"RelLBM",42789.3699,26153.4885340048,63540.9496275233,1.63608651459117,"Amber"
"703","CU-12","Sockeye","Lillooet_Harr_L","SpnForAbd_Wild",2016,"RelLBM",40688.6269,26444.2444805646,63501.1511140796,1.5386571898435,"Amber"
"704","CU-12","Sockeye","Lillooet_Harr_L","SpnForAbd_Wild",2017,"RelLBM",34500.2179,26735.0004271243,63461.3526006359,1.2904513689477,"Amber"
"705","CU-12","Sockeye","Lillooet_Harr_L","SpnForAbd_Wild",2018,"RelLBM",30093.6165,25862.7325874451,63170.7098274326,1.1635899802254,"Amber"
"706","CU-12","Sockeye","Lillooet_Harr_L","SpnForAbd_Wild",2015,"AbsLBM",42789.3699,1000,10000,42.7893699,"Green"
"707","CU-12","Sockeye","Lillooet_Harr_L","SpnForAbd_Wild",2016,"AbsLBM",40688.6269,1000,10000,40.6886269,"Green"
"708","CU-12","Sockeye","Lillooet_Harr_L","SpnForAbd_Wild",2017,"AbsLBM",34500.2179,1000,10000,34.5002179,"Green"
"709","CU-12","Sockeye","Lillooet_Harr_L","SpnForAbd_Wild",2018,"AbsLBM",30093.6165,1000,10000,30.0936165,"Green"
"710","CU-12","Sockeye","Lillooet_Harr_L","SpnForTrend_Wild",2015,"LongTrend",0.81,0.5,0.75,0.81,"Green"
"711","CU-12","Sockeye","Lillooet_Harr_L","SpnForTrend_Wild",2016,"LongTrend",0.79,0.5,0.75,0.79,"Green"
"712","CU-12","Sockeye","Lillooet_Harr_L","SpnForTrend_Wild",2017,"LongTrend",0.69,0.5,0.75,0.69,"Amber"
"713","CU-12","Sockeye","Lillooet_Harr_L","SpnForTrend_Wild",2018,"LongTrend",0.61,0.5,0.75,0.61,"Amber"
"714","CU-12","Sockeye","Lillooet_Harr_L","SpnForTrend_Wild",2015,"PercChange",-71.2429,-25,-15,-71.2429,"Red"
"715","CU-12","Sockeye","Lillooet_Harr_L","SpnForTrend_Wild",2016,"PercChange",-68.7885,-25,-15,-68.7885,"Red"
"716","CU-12","Sockeye","Lillooet_Harr_L","SpnForTrend_Wild",2017,"PercChange",-68.2339,-25,-15,-68.2339,"Red"
"717","CU-12","Sockeye","Lillooet_Harr_L","SpnForTrend_Wild",2018,"PercChange",-65.8911,-25,-15,-65.8911,"Red"
"718","CU-12","Sockeye","Lillooet_Harr_L","SpnForTrend_Wild",2015,"ProbDeclBelowLBM",0.0333,NA,NA,0.0333,NA
"719","CU-12","Sockeye","Lillooet_Harr_L","SpnForTrend_Wild",2016,"ProbDeclBelowLBM",0.0333,NA,NA,0.0333,NA
"720","CU-12","Sockeye","Lillooet_Harr_L","SpnForTrend_Wild",2017,"ProbDeclBelowLBM",0.0333,NA,NA,0.0333,NA
"721","CU-12","Sockeye","Lillooet_Harr_L","SpnForTrend_Wild",2018,"ProbDeclBelowLBM",0.0333,NA,NA,0.0333,NA
"722","CU-13","Sockeye","Harrison_DS_L","SpnForAbd_Wild",2015,"RelUBM",4459.7723,251.114067337221,2562.74776742085,1.74023068391483,"Green"
"723","CU-13","Sockeye","Harrison_DS_L","SpnForAbd_Wild",2016,"RelUBM",4440.2877,258.282450291897,2989.36420800129,1.48536190007065,"Green"
"724","CU-13","Sockeye","Harrison_DS_L","SpnForAbd_Wild",2017,"RelUBM",4415.1225,265.450833246573,4040.73904245967,1.0926522236666,"Green"
"725","CU-13","Sockeye","Harrison_DS_L","SpnForAbd_Wild",2018,"RelUBM",4143.2037,270.986887392512,3813.92912782549,1.08633473804539,"Green"
"726","CU-13","Sockeye","Harrison_DS_L","SpnForAbd_Wild",2015,"AbsUBM",4459.7723,1000,10000,0.44597723,"Amber"
"727","CU-13","Sockeye","Harrison_DS_L","SpnForAbd_Wild",2016,"AbsUBM",4440.2877,1000,10000,0.44402877,"Amber"
"728","CU-13","Sockeye","Harrison_DS_L","SpnForAbd_Wild",2017,"AbsUBM",4415.1225,1000,10000,0.44151225,"Amber"
"729","CU-13","Sockeye","Harrison_DS_L","SpnForAbd_Wild",2018,"AbsUBM",4143.2037,1000,10000,0.41432037,"Amber"
"730","CU-13","Sockeye","Harrison_DS_L","SpnForAbd_Wild",2015,"RelLBM",4459.7723,251.114067337221,2562.74776742085,17.759946096572,"Green"
"731","CU-13","Sockeye","Harrison_DS_L","SpnForAbd_Wild",2016,"RelLBM",4440.2877,258.282450291897,2989.36420800129,17.1915966221546,"Green"
"732","CU-13","Sockeye","Harrison_DS_L","SpnForAbd_Wild",2017,"RelLBM",4415.1225,265.450833246573,4040.73904245967,16.6325433828978,"Green"
"733","CU-13","Sockeye","Harrison_DS_L","SpnForAbd_Wild",2018,"RelLBM",4143.2037,270.986887392512,3813.92912782549,15.2893143275924,"Green"
"734","CU-13","Sockeye","Harrison_DS_L","SpnForAbd_Wild",2015,"AbsLBM",4459.7723,1000,10000,4.4597723,"Amber"
"735","CU-13","Sockeye","Harrison_DS_L","SpnForAbd_Wild",2016,"AbsLBM",4440.2877,1000,10000,4.4402877,"Amber"
"736","CU-13","Sockeye","Harrison_DS_L","SpnForAbd_Wild",2017,"AbsLBM",4415.1225,1000,10000,4.4151225,"Amber"
"737","CU-13","Sockeye","Harrison_DS_L","SpnForAbd_Wild",2018,"AbsLBM",4143.2037,1000,10000,4.1432037,"Amber"
"738","CU-13","Sockeye","Harrison_DS_L","SpnForTrend_Wild",2015,"LongTrend",6.88,0.5,0.75,6.88,"Green"
"739","CU-13","Sockeye","Harrison_DS_L","SpnForTrend_Wild",2016,"LongTrend",6.75,0.5,0.75,6.75,"Green"
"740","CU-13","Sockeye","Harrison_DS_L","SpnForTrend_Wild",2017,"LongTrend",6.52,0.5,0.75,6.52,"Green"
"741","CU-13","Sockeye","Harrison_DS_L","SpnForTrend_Wild",2018,"LongTrend",5.9,0.5,0.75,5.9,"Green"
"742","CU-13","Sockeye","Harrison_DS_L","SpnForTrend_Wild",2015,"PercChange",-81.1376,-25,-15,-81.1376,"Red"
"743","CU-13","Sockeye","Harrison_DS_L","SpnForTrend_Wild",2016,"PercChange",-69.7915,-25,-15,-69.7915,"Red"
"744","CU-13","Sockeye","Harrison_DS_L","SpnForTrend_Wild",2017,"PercChange",-55.9014,-25,-15,-55.9014,"Red"
"745","CU-13","Sockeye","Harrison_DS_L","SpnForTrend_Wild",2018,"PercChange",-43.2883,-25,-15,-43.2883,"Red"
"746","CU-13","Sockeye","Harrison_DS_L","SpnForTrend_Wild",2015,"ProbDeclBelowLBM",0.0333,NA,NA,0.0333,NA
"747","CU-13","Sockeye","Harrison_DS_L","SpnForTrend_Wild",2016,"ProbDeclBelowLBM",0.0333,NA,NA,0.0333,NA
"748","CU-13","Sockeye","Harrison_DS_L","SpnForTrend_Wild",2017,"ProbDeclBelowLBM",0.0333,NA,NA,0.0333,NA
"749","CU-13","Sockeye","Harrison_DS_L","SpnForTrend_Wild",2018,"ProbDeclBelowLBM",0.0333,NA,NA,0.0333,NA
"750","CU-14","Sockeye","Nahatlatch_ES","SpnForAbd_Wild",2015,"RelUBM",2758.3647,0,3346.09297520081,0.824353871946568,"Amber"
"751","CU-14","Sockeye","Nahatlatch_ES","SpnForAbd_Wild",2016,"RelUBM",2589.7318,0,3301.97340375682,0.784298200904203,"Amber"
"752","CU-14","Sockeye","Nahatlatch_ES","SpnForAbd_Wild",2017,"RelUBM",2416.9547,0,3257.85383231283,0.741885555462181,"Amber"
"753","CU-14","Sockeye","Nahatlatch_ES","SpnForAbd_Wild",2018,"RelUBM",2222.7701,0,3230.76823584489,0.688000480919274,"Amber"
"754","CU-14","Sockeye","Nahatlatch_ES","SpnForAbd_Wild",2015,"AbsUBM",2758.3647,1000,10000,0.27583647,"Amber"
"755","CU-14","Sockeye","Nahatlatch_ES","SpnForAbd_Wild",2016,"AbsUBM",2589.7318,1000,10000,0.25897318,"Amber"
"756","CU-14","Sockeye","Nahatlatch_ES","SpnForAbd_Wild",2017,"AbsUBM",2416.9547,1000,10000,0.24169547,"Amber"
"757","CU-14","Sockeye","Nahatlatch_ES","SpnForAbd_Wild",2018,"AbsUBM",2222.7701,1000,10000,0.22227701,"Amber"
"758","CU-14","Sockeye","Nahatlatch_ES","SpnForAbd_Wild",2015,"RelLBM",2758.3647,0,3346.09297520081,Inf,"Amber"
"759","CU-14","Sockeye","Nahatlatch_ES","SpnForAbd_Wild",2016,"RelLBM",2589.7318,0,3301.97340375682,Inf,"Amber"
"760","CU-14","Sockeye","Nahatlatch_ES","SpnForAbd_Wild",2017,"RelLBM",2416.9547,0,3257.85383231283,Inf,"Amber"
"761","CU-14","Sockeye","Nahatlatch_ES","SpnForAbd_Wild",2018,"RelLBM",2222.7701,0,3230.76823584489,Inf,"Amber"
"762","CU-14","Sockeye","Nahatlatch_ES","SpnForAbd_Wild",2015,"AbsLBM",2758.3647,1000,10000,2.7583647,"Amber"
"763","CU-14","Sockeye","Nahatlatch_ES","SpnForAbd_Wild",2016,"AbsLBM",2589.7318,1000,10000,2.5897318,"Amber"
"764","CU-14","Sockeye","Nahatlatch_ES","SpnForAbd_Wild",2017,"AbsLBM",2416.9547,1000,10000,2.4169547,"Amber"
