DataSet,Species,Year,SpnForAbd_Total,SpnForTrend_Total,SpnForAbd_Wild,SpnForTrend_Wild,CU_ID,CU_Name,DU_ID,Recruits_Total,Recruits_Wild
Sk_Fraser,Sockeye,1968,5365.0146,2854,5365.0146,2854,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,1969,14685.2503,7559,14685.2503,7559,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,1970,12572.2716,6471,12572.2716,6471,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,1971,3790,1970,3790,1970,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,1972,1346,794,1346,794,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,1973,3052.962,1571,3052.962,1571,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,1974,16920,8709,16920,8709,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,1975,5850.4964,3381,5850.4964,3381,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,1976,5058.18,2933,5058.18,2933,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,1977,2236.7914,1374,2236.7914,1374,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,1978,19655.8773,10488,19655.8773,10488,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,1979,45542.016,20234,45542.016,20234,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,1980,5092,2262,5092,2262,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,1981,3193,1788,3193,1788,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,1982,9166.9464,4686,9166.9464,4686,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,1983,4170.7521,2132,4170.7521,2132,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,1984,1264.5927,689,1264.5927,689,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,1985,4099.5171,1825,4099.5171,1825,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,1986,6999.101,4145,6999.101,4145,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,1987,4972.8736,2686,4972.8736,2686,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,1988,1544,947,1544,947,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,1989,2867.3982,1997,2867.3982,1997,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,1990,4515,1888,4515,1888,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,1991,14767.5,7958,14767.5,7958,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,1992,313,172,313,172,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,1993,3250.1808,2271,3250.1808,2271,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,1994,9293.3005,6087,9293.3005,6087,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,1995,16458.4672,6758,16458.4672,6758,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,1996,15302.105,8255,15302.105,8255,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,1997,1408.6412,1084,1408.6412,1084,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,1998,4451.04,3012,4451.04,3012,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,1999,8564.1345,5592,8564.1345,5592,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,2000,4343,1745,4343,1745,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,2001,15233.9859,8335,15233.9859,8335,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,2002,41176.4304,24384,41176.4304,24384,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,2003,8234.223,6043,8234.223,6043,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,2004,2106,986,2106,986,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,2005,386273.37,211547,386273.37,211547,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,2006,168090.741,90944,168090.741,90944,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,2007,128166.705,57444,128166.705,57444,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,2008,6708.2679,4409,6708.2679,4409,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,2009,287855.77,100603,287855.77,100603,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,2010,713378.2488,399661,713378.2488,399661,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,2011,729064.38,387080,729064.38,387080,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,2012,70272.9544,32895,70272.9544,32895,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,2013,239183.2068,78023,239183.2068,78023,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,2014,386626.1487,238373,386626.1487,238373,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,2015,114793.2332,58297,114793.2332,58297,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,2016,65317.4214,34418,65317.4214,34418,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,2017,NA,NA,NA,NA,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,2018,NA,NA,NA,NA,CU_9,Harrison_R,TBD,NA,NA
Sk_Fraser,Sockeye,1950,25827.2259,NA,25827.2259,NA,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1951,15565.2688,NA,15565.2688,NA,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1952,12799.0366,6604.883797,12799.0366,6604.883797,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1953,103156.0146,58498,103156.0146,58498,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1954,16673.4395,9025,16673.4395,9025,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1955,200,NA,200,NA,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1956,11509.9919,NA,11509.9919,NA,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1957,180286.7472,90718,180286.7472,90718,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1958,22590.8732,13511,22590.8732,13511,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1959,605,NA,605,NA,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1960,4961.3999,2809.805414,4961.3999,2809.805414,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1961,134939.6516,74137.82253,134939.6516,74137.82253,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1962,11067.4345,6298.069262,11067.4345,6298.069262,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1963,784.266,NA,784.266,NA,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1964,268.2,148.7129416,268.2,148.7129416,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1965,14183.1832,8577,14183.1832,8577,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1966,4244.0329,NA,4244.0329,NA,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1967,6781.683,3970.967811,6781.683,3970.967811,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1968,173.863,97,173.863,97,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1969,70256.0646,38618,70256.0646,38618,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1970,14155.095,7840,14155.095,7840,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1971,47830.3011,25464,47830.3011,25464,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1972,1274.1732,NA,1274.1732,NA,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1973,241197.5542,126306,241197.5542,126306,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1974,18421.8191,10446,18421.8191,10446,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1975,21714.303,11046,21714.303,11046,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1976,2983.1222,1911.665777,2983.1222,1911.665777,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1977,73033.7044,45438,73033.7044,45438,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1978,18809.6362,10466,18809.6362,10466,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1979,26128.4793,13645,26128.4793,13645,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1980,2950.4221,1653,2950.4221,1653,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1981,93004.0834,53783,93004.0834,53783,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1982,1319.8472,790,1319.8472,790,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1983,9860.051,6588.512136,9860.051,6588.512136,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1984,16729.7152,9283.634703,16729.7152,9283.634703,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1985,156809.3602,85794,156809.3602,85794,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1986,12531.1172,6741,12531.1172,6741,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1987,67760.601,38367.08499,67760.601,38367.08499,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1988,71136.239,35761,71136.239,35761,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1989,307598.7645,179338.6006,307598.7645,179338.6006,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1990,51779.9417,26570.3796,51779.9417,26570.3796,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1991,72670.3066,44263,72670.3066,44263,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1992,25180.6371,15977.76959,25180.6371,15977.76959,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1993,590996.3166,336198,590996.3166,336198,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1994,14917.6222,8249,14917.6222,8249,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1995,54401.7361,29410,54401.7361,29410,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1996,43032.9098,20933,43032.9098,20933,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1997,157410.1867,53183,157410.1867,53183,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1998,14365.2046,7250,14365.2046,7250,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1999,6451.8477,2692,6451.8477,2692,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,2000,40535.4183,18166,40535.4183,18166,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,2001,105223.4399,54516,105223.4399,54516,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,2002,16370.1383,8947,16370.1383,8947,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,2003,6201.7239,3309,6201.7239,3309,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,2004,4804.9747,2694,4804.9747,2694,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,2005,62823.3474,32571,62823.3474,32571,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,2006,19788.4778,9831,19788.4778,9831,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,2007,1886.8161,1044,1886.8161,1044,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,2008,9674.1351,5397,9674.1351,5397,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,2009,27934.4238,14539,27934.4238,14539,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,2010,33924.18,NA,33924.18,NA,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,2011,338.4263,130,338.4263,130,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,2012,8328.176,2881,8328.176,2881,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,2013,51060.2932,27158,51060.2932,27158,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,2014,27953.7019,14487,27953.7019,14487,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,2015,4214.7168,2364,4214.7168,2364,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,2016,2269.9807,1193,2269.9807,1193,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,2017,0,0,0,0,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,2018,0,0,0,0,CU_18,Takla_Trem_EStu,TBD,NA,NA
Sk_Fraser,Sockeye,1950,0,0,0,0,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1951,0,0,0,0,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1952,6928.6,4147,6928.6,4147,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1953,57.942,29,57.942,29,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1954,35.235,18,35.235,18,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1955,60.291,31,60.291,31,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1956,7405.7202,4147,7405.7202,4147,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1957,856.0728,429,856.0728,429,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1958,61,31,61,31,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1959,582,370,582,370,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1960,4795.918,2772,4795.918,2772,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1961,240.312,120,240.312,120,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1962,113.5737,68,113.5737,68,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1963,1941.336,1068,1941.336,1068,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1964,18387.408,8206,18387.408,8206,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1965,1451.1996,941,1451.1996,941,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1966,49.4585,30,49.4585,30,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1967,701.008,351,701.008,351,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1968,6639.7137,3834,6639.7137,3834,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1969,551.3343,360,551.3343,360,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1970,34.125,14,34.125,14,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1971,164.6946,115,164.6946,115,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1972,5528.1779,3128,5528.1779,3128,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1973,635.2395,351,635.2395,351,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1974,55.349,37,55.349,37,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1975,1740.196,1246,1740.196,1246,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1976,14496.2313,8820,14496.2313,8820,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1977,1938.9807,1174,1938.9807,1174,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1978,193.9935,129,193.9935,129,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1979,2368.9204,1649,2368.9204,1649,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1980,18533.6758,11032,18533.6758,11032,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1981,3384.4458,1907,3384.4458,1907,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1982,713.8658,439,713.8658,439,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1983,4968.3743,3055,4968.3743,3055,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1984,16893.1602,9148,16893.1602,9148,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1985,3396.0808,2032,3396.0808,2032,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1986,3072.502,1880,3072.502,1880,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1987,6836.9688,4105,6836.9688,4105,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1988,34690.5174,17841,34690.5174,17841,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1989,15072.4537,9795,15072.4537,9795,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1990,4918.2313,3304,4918.2313,3304,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1991,7567.2104,4618,7567.2104,4618,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1992,15947.895,9224,15947.895,9224,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1993,13923.0828,8780,13923.0828,8780,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1994,2648.9826,1706,2648.9826,1706,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1995,7058.923,4533,7058.923,4533,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1996,24969.5006,14139,24969.5006,14139,CU_19,Anderson_Seton_ES,TBD,NA,NA
Sk_Fraser,Sockeye,1997,3765.0633,1877,3765.0633,1877,CU_19,Anderson_Seton_ES,TBD,NA,NA
